product_id,product_name,category,brand,unit_price,unit_cost,launch_year,warranty_months,weight_kg,product_sku,subcategory,model_family,colour,supplier_id,supplier_country,launch_date,tax_category,package_type,recyclable_packaging,active_flag
PRD0918,Vela Spark 1017,Wearable,Vela,342.99,190.13,2015.0,12.0,0.095,SKU-VEL00918,Health Wearable,Wave,Black,SUP030,Malaysia,2015-08-21,GST_STANDARD,Box,False,True
PRD0919,Candle Bloom 1018,Networking,Candle,1151.13,557.89,2014.0,24.0,0.813,SKU-CAN00919,Connected Network,Arc,Green,SUP031,Korea,2014-02-18,GST_STANDARD,Protective case,False,True
PRD0920,Vela Halo 1019,Accessory,Vela,129.86,94.84,2013.0,12.0,0.21,SKU-VEL00920,Mobile Accessory,Atlas,Silver,SUP032,China,2013-09-12,GST_STANDARD,Recycled box,False,True
PRD0921,Candle Quest 1020,Laptop,Candle,1711.96,1173.97,2015.0,24.0,1.288,SKU-CAN00921,Ultrabook,Bloom,White,SUP033,Japan,2015-08-15,GST_STANDARD,Protective case,True,True
PRD0922,Vela Wave 1021,Smartphone,Vela,1416.33,1061.42,2015.0,24.0,0.202,SKU-VEL00922,5G Smartphone,Core,Green,SUP034,Malaysia,2015-05-23,GST_STANDARD,Recycled box,False,True
PRD0923,Candle Edge 1022,Tablet,Candle,283.84,169.41,2014.0,24.0,0.796,SKU-CAN00923,Productivity Tablet,Edge,Black,SUP035,Malaysia,2014-04-10,GST_STANDARD,Box,True,True
PRD0924,Vela Nova 1023,Home Entertainment,Vela,1614.34,902.81,2012.0,24.0,7.526,SKU-VEL00924,Smart Display,Echo,Graphite,SUP036,Japan,2012-03-26,GST_STANDARD,Box,True,True
PRD0925,Candle Shift 1024,Audio,Candle,976.66,524.5,2016.0,12.0,0.438,SKU-CAN00925,Wireless Audio,Flux,Silver,SUP037,Vietnam,2016-09-26,GST_STANDARD,Box,True,True
PRD0926,Vela Atlas 1025,Smart Home,Vela,711.69,469.25,2017.0,12.0,0.413,SKU-VEL00926,Home Automation,Halo,Green,SUP001,Australia,2017-11-14,GST_STANDARD,Box,True,True
PRD0927,Candle Flux 1026,Gaming,Candle,867.79,492.56,2014.0,24.0,0.937,SKU-CAN00927,Gaming Hardware,Lumen,Blue,SUP002,Malaysia,2014-04-12,GST_STANDARD,Box,True,True
PRD0928,Vela Pulse 1027,Wearable,Vela,739.11,471.22,2012.0,12.0,0.13,SKU-VEL00928,Health Wearable,Nova,Graphite,SUP003,Vietnam,2012-07-06,GST_STANDARD,Recycled box,True,True
PRD0929,Candle Vista 1028,Networking,Candle,1084.81,738.33,2015.0,24.0,0.59,SKU-CAN00929,Connected Network,Orbit,Gold,SUP004,Malaysia,2015-09-25,GST_STANDARD,Protective case,False,False
PRD0930,Vela Core 1029,Accessory,Vela,371.97,196.36,2015.0,12.0,0.176,SKU-VEL00930,Mobile Accessory,Pulse,Green,SUP005,Japan,2015-12-10,GST_STANDARD,Recycled box,False,True
PRD0931,Candle Lumen 1030,Laptop,Candle,2080.26,1241.83,2012.0,24.0,1.995,SKU-CAN00931,Ultrabook,Quest,Blue,SUP006,China,2012-10-06,GST_STANDARD,Recycled box,True,True
PRD0932,Vela Ridge 1031,Smartphone,Vela,1316.49,928.81,2013.0,24.0,0.199,SKU-VEL00932,5G Smartphone,Ridge,Graphite,SUP007,Vietnam,2013-05-25,GST_STANDARD,Protective case,True,True
PRD0933,Candle Arc 1032,Tablet,Candle,1263.06,741.51,2015.0,24.0,0.449,SKU-CAN00933,Productivity Tablet,Shift,Blue,SUP008,Australia,2015-04-22,GST_STANDARD,Protective case,True,True
PRD0934,Vela Echo 1033,Home Entertainment,Vela,3943.07,2762.36,2017.0,24.0,7.38,SKU-VEL00934,Smart Display,Spark,White,SUP009,Australia,2017-08-05,GST_STANDARD,Box,True,True
PRD0935,Candle Orbit 1034,Audio,Candle,249.9,158.65,2016.0,12.0,0.468,SKU-CAN00935,Wireless Audio,Vista,White,SUP010,China,2016-05-12,GST_STANDARD,Box,False,True
PRD0936,Vela Spark 1035,Smart Home,Vela,808.97,420.91,2014.0,12.0,0.46,SKU-VEL00936,Home Automation,Wave,Gold,SUP011,Malaysia,2014-12-21,GST_STANDARD,Box,True,True
PRD0937,Candle Bloom 1036,Gaming,Candle,983.99,482.4,2017.0,24.0,1.017,SKU-CAN00937,Gaming Hardware,Arc,Red,SUP012,Korea,2017-03-27,GST_STANDARD,Protective case,True,False
PRD0938,Vela Halo 1037,Wearable,Vela,857.34,453.28,2013.0,12.0,0.1,SKU-VEL00938,Health Wearable,Atlas,Gold,SUP013,Korea,2013-05-09,GST_STANDARD,Box,True,True
PRD0939,Candle Quest 1038,Networking,Candle,1091.13,707.7,2013.0,24.0,0.731,SKU-CAN00939,Connected Network,Bloom,Blue,SUP014,Japan,2013-09-25,GST_STANDARD,Box,True,True
PRD0940,Vela Wave 1039,Accessory,Vela,139.21,94.39,2012.0,12.0,0.219,SKU-VEL00940,Mobile Accessory,Core,Blue,SUP015,Korea,2012-07-22,GST_STANDARD,Box,True,True
PRD0941,Candle Edge 1040,Laptop,Candle,2905.2,1459.65,2014.0,24.0,1.746,SKU-CAN00941,Ultrabook,Edge,Black,SUP016,Malaysia,2014-10-23,GST_STANDARD,Recycled box,True,True
PRD0942,Vela Nova 1041,Smartphone,Vela,646.79,479.15,2017.0,24.0,0.21,SKU-VEL00942,5G Smartphone,Echo,Green,SUP017,Japan,2017-02-04,GST_STANDARD,Recycled box,False,True
PRD0943,Candle Shift 1042,Tablet,Candle,940.81,458.75,2013.0,24.0,0.537,SKU-CAN00943,Productivity Tablet,Flux,Black,SUP018,Japan,2013-04-05,GST_STANDARD,Box,False,True
PRD0944,Vela Atlas 1043,Home Entertainment,Vela,2277.06,1110.54,2016.0,24.0,9.597,SKU-VEL00944,Smart Display,Halo,Blue,SUP019,Vietnam,2016-07-16,GST_STANDARD,Box,True,True
PRD0945,Candle Flux 1044,Audio,Candle,888.88,528.16,2016.0,12.0,0.608,SKU-CAN00945,Wireless Audio,Lumen,Red,SUP020,China,2016-11-06,GST_STANDARD,Recycled box,True,True
PRD0946,Vela Pulse 1045,Smart Home,Vela,553.66,351.35,2015.0,12.0,0.263,SKU-VEL00946,Home Automation,Nova,Red,SUP021,Malaysia,2015-05-03,GST_STANDARD,Protective case,True,False
PRD0947,Candle Vista 1046,Gaming,Candle,1897.91,1361.13,2015.0,24.0,1.215,SKU-CAN00947,Gaming Hardware,Orbit,White,SUP022,Malaysia,2015-04-14,GST_STANDARD,Recycled box,True,True
PRD0948,Vela Core 1047,Wearable,Vela,889.57,656.63,2012.0,12.0,0.128,SKU-VEL00948,Health Wearable,Pulse,White,SUP023,Vietnam,2012-04-24,GST_STANDARD,Protective case,True,True
PRD0949,Candle Lumen 1048,Networking,Candle,221.57,147.02,2014.0,24.0,0.726,SKU-CAN00949,Connected Network,Quest,Graphite,SUP024,China,2014-08-11,GST_STANDARD,Recycled box,False,True
PRD0950,Vela Ridge 1049,Accessory,Vela,321.18,236.71,2014.0,12.0,0.147,SKU-VEL00950,Mobile Accessory,Ridge,Green,SUP025,China,2014-10-03,GST_STANDARD,Recycled box,True,True
PRD0951,Candle Arc 1050,Laptop,Candle,1234.66,614.06,2016.0,24.0,1.586,SKU-CAN00951,Ultrabook,Shift,Silver,SUP026,Australia,2016-08-17,GST_STANDARD,Box,True,True
PRD0952,Vela Echo 1051,Smartphone,Vela,982.79,535.19,2016.0,24.0,0.256,SKU-VEL00952,5G Smartphone,Spark,Green,SUP027,Malaysia,2016-09-16,GST_STANDARD,Recycled box,True,True
PRD0953,Candle Orbit 1052,Tablet,Candle,367.94,232.89,2015.0,24.0,0.573,SKU-CAN00953,Productivity Tablet,Vista,Silver,SUP028,Japan,2015-12-16,GST_STANDARD,Recycled box,True,True
PRD0954,Vela Spark 1053,Home Entertainment,Vela,3030.23,2237.49,2015.0,24.0,9.538,SKU-VEL00954,Smart Display,Wave,Red,SUP029,Korea,2015-08-13,GST_STANDARD,Box,True,True
PRD0955,Candle Bloom 1054,Audio,Candle,418.8,285.32,2015.0,12.0,0.609,SKU-CAN00955,Wireless Audio,Arc,Gold,SUP030,Australia,2015-06-04,GST_STANDARD,Protective case,True,True
PRD0956,Vela Halo 1055,Smart Home,Vela,301.52,228.19,2013.0,12.0,0.34,SKU-VEL00956,Home Automation,Atlas,White,SUP031,Korea,2013-05-20,GST_STANDARD,Recycled box,True,True
PRD0957,Candle Quest 1056,Gaming,Candle,2168.33,1533.18,2014.0,24.0,1.426,SKU-CAN00957,Gaming Hardware,Bloom,Blue,SUP032,China,2014-08-24,GST_STANDARD,Box,True,True
PRD0958,Vela Wave 1057,Wearable,Vela,655.23,337.12,2012.0,12.0,0.14,SKU-VEL00958,Health Wearable,Core,Silver,SUP033,Japan,2012-09-16,GST_STANDARD,Box,True,True
PRD0959,Candle Edge 1058,Networking,Candle,198.15,98.35,2013.0,24.0,0.695,SKU-CAN00959,Connected Network,Edge,Red,SUP034,China,2013-12-13,GST_STANDARD,Protective case,True,True
PRD0960,Vela Nova 1059,Accessory,Vela,103.86,73.31,2016.0,12.0,0.165,SKU-VEL00960,Mobile Accessory,Echo,Silver,SUP035,Korea,2016-03-25,GST_STANDARD,Protective case,True,True
PRD0961,Candle Shift 1060,Laptop,Candle,1724.67,937.46,2017.0,24.0,1.395,SKU-CAN00961,Ultrabook,Flux,Graphite,SUP036,Korea,2017-07-08,GST_STANDARD,Box,True,True
PRD0962,Vela Atlas 1061,Smartphone,Vela,1519.3,1095.66,2017.0,24.0,0.173,SKU-VEL00962,5G Smartphone,Halo,Silver,SUP037,China,2017-09-14,GST_STANDARD,Box,True,True
PRD0963,Candle Flux 1062,Tablet,Candle,488.16,323.7,2017.0,24.0,0.466,SKU-CAN00963,Productivity Tablet,Lumen,Red,SUP001,Korea,2017-05-22,GST_STANDARD,Recycled box,True,True
PRD0964,Vela Pulse 1063,Home Entertainment,Vela,1397.93,984.17,2017.0,24.0,9.968,SKU-VEL00964,Smart Display,Nova,Black,SUP002,Malaysia,2017-05-21,GST_STANDARD,Box,False,True
PRD0965,Candle Vista 1064,Audio,Candle,271.51,162.67,2012.0,12.0,0.586,SKU-CAN00965,Wireless Audio,Orbit,Green,SUP003,Japan,2012-10-15,GST_STANDARD,Box,True,True
PRD0966,Vela Core 1065,Smart Home,Vela,340.4,237.75,2016.0,12.0,0.404,SKU-VEL00966,Home Automation,Pulse,Silver,SUP004,China,2016-05-10,GST_STANDARD,Box,True,True
PRD0967,Candle Lumen 1066,Gaming,Candle,571.48,282.73,2012.0,24.0,1.415,SKU-CAN00967,Gaming Hardware,Quest,Gold,SUP005,China,2012-08-13,GST_STANDARD,Recycled box,False,True
PRD0968,Vela Ridge 1067,Wearable,Vela,607.18,378.99,2014.0,12.0,0.095,SKU-VEL00968,Health Wearable,Ridge,Black,SUP006,Korea,2014-10-02,GST_STANDARD,Recycled box,True,True
PRD0969,Candle Arc 1068,Networking,Candle,1459.43,862.87,2016.0,24.0,0.888,SKU-CAN00969,Connected Network,Shift,White,SUP007,Australia,2016-02-10,GST_STANDARD,Box,True,True
PRD0970,Vela Echo 1069,Accessory,Vela,71.64,41.18,2014.0,12.0,0.143,SKU-VEL00970,Mobile Accessory,Spark,Red,SUP008,Japan,2014-01-08,GST_STANDARD,Recycled box,False,True
PRD0971,Candle Orbit 1070,Laptop,Candle,1416.11,698.59,2017.0,24.0,1.575,SKU-CAN00971,Ultrabook,Vista,Red,SUP009,Vietnam,2017-05-26,GST_STANDARD,Box,True,True
PRD0972,Vela Spark 1071,Smartphone,Vela,903.07,470.15,2013.0,24.0,0.283,SKU-VEL00972,5G Smartphone,Wave,White,SUP010,China,2013-04-04,GST_STANDARD,Box,False,True
PRD0973,Candle Bloom 1072,Tablet,Candle,1395.47,885.8,2015.0,24.0,0.84,SKU-CAN00973,Productivity Tablet,Arc,Red,SUP011,Malaysia,2015-03-16,GST_STANDARD,Recycled box,True,True
PRD0974,Vela Halo 1073,Home Entertainment,Vela,2468.26,1817.42,2016.0,24.0,5.357,SKU-VEL00974,Smart Display,Atlas,Black,SUP012,Australia,2016-03-10,GST_STANDARD,Recycled box,False,True
PRD0975,Candle Quest 1074,Audio,Candle,977.14,507.4,2012.0,12.0,0.642,SKU-CAN00975,Wireless Audio,Bloom,Green,SUP013,Vietnam,2012-05-10,GST_STANDARD,Protective case,True,True
PRD0976,Vela Wave 1075,Smart Home,Vela,348.6,234.31,2014.0,12.0,0.324,SKU-VEL00976,Home Automation,Core,Gold,SUP014,Australia,2014-07-09,GST_STANDARD,Box,False,True
PRD0977,Candle Edge 1076,Gaming,Candle,352.01,171.07,2012.0,24.0,1.626,SKU-CAN00977,Gaming Hardware,Edge,Gold,SUP015,Malaysia,2012-06-22,GST_STANDARD,Protective case,True,False
PRD0978,Vela Nova 1077,Wearable,Vela,710.35,388.27,2014.0,12.0,0.136,SKU-VEL00978,Health Wearable,Echo,White,SUP016,Australia,2014-01-17,GST_STANDARD,Box,True,True
PRD0979,Candle Shift 1078,Networking,Candle,1102.97,688.29,2013.0,24.0,0.739,SKU-CAN00979,Connected Network,Flux,Red,SUP017,Malaysia,2013-05-10,GST_STANDARD,Protective case,False,True
PRD0980,Vela Atlas 1079,Accessory,Vela,334.19,204.53,2017.0,12.0,0.206,SKU-VEL00980,Mobile Accessory,Halo,Silver,SUP018,Malaysia,2017-07-17,GST_STANDARD,Recycled box,True,True
PRD0981,Candle Flux 1080,Laptop,Candle,2272.24,1355.93,2015.0,24.0,1.28,SKU-CAN00981,Ultrabook,Lumen,Red,SUP019,Malaysia,2015-07-07,GST_STANDARD,Box,False,True
PRD0982,Vela Pulse 1081,Smartphone,Vela,921.88,453.06,2017.0,24.0,0.249,SKU-VEL00982,5G Smartphone,Nova,Silver,SUP020,Korea,2017-10-03,GST_STANDARD,Box,True,True
PRD0983,Candle Vista 1082,Tablet,Candle,493.01,338.11,2014.0,24.0,0.503,SKU-CAN00983,Productivity Tablet,Orbit,Black,SUP021,Malaysia,2014-07-05,GST_STANDARD,Box,True,True
PRD0984,Vela Core 1083,Home Entertainment,Vela,759.8,560.26,2016.0,24.0,7.967,SKU-VEL00984,Smart Display,Pulse,Blue,SUP022,Vietnam,2016-05-10,GST_STANDARD,Recycled box,True,True
PRD0985,Candle Lumen 1084,Audio,Candle,750.86,409.85,2016.0,12.0,0.645,SKU-CAN00985,Wireless Audio,Quest,Green,SUP023,Australia,2016-10-13,GST_STANDARD,Protective case,True,True
PRD0986,Vela Ridge 1085,Smart Home,Vela,748.03,520.78,2015.0,12.0,0.396,SKU-VEL00986,Home Automation,Ridge,Silver,SUP024,Malaysia,2015-03-21,GST_STANDARD,Recycled box,True,True
PRD0987,Candle Arc 1086,Gaming,Candle,925.55,573.23,2014.0,24.0,1.575,SKU-CAN00987,Gaming Hardware,Shift,Gold,SUP025,Australia,2014-05-26,GST_STANDARD,Recycled box,True,True
PRD0988,Vela Echo 1087,Wearable,Vela,470.37,281.6,2016.0,12.0,0.112,SKU-VEL00988,Health Wearable,Spark,Gold,SUP026,Malaysia,2016-11-04,GST_STANDARD,Recycled box,True,True
PRD0989,Candle Orbit 1088,Networking,Candle,961.78,481.35,2014.0,24.0,0.85,SKU-CAN00989,Connected Network,Vista,Green,SUP027,Japan,2014-05-04,GST_STANDARD,Protective case,True,True
PRD0990,Vela Spark 1089,Accessory,Vela,373.23,228.79,2017.0,12.0,0.199,SKU-VEL00990,Mobile Accessory,Wave,Red,SUP028,Malaysia,2017-09-20,GST_STANDARD,Box,False,True
PRD0991,Candle Bloom 1090,Laptop,Candle,1637.29,847.52,2015.0,24.0,1.286,SKU-CAN00991,Ultrabook,Arc,Black,SUP029,Malaysia,2015-05-16,GST_STANDARD,Box,False,True
PRD0992,Vela Halo 1091,Smartphone,Vela,1778.47,889.39,2012.0,24.0,0.201,SKU-VEL00992,5G Smartphone,Atlas,Green,SUP030,China,2012-05-06,GST_STANDARD,Protective case,True,True
PRD0993,Candle Quest 1092,Tablet,Candle,489.97,277.74,2013.0,24.0,0.799,SKU-CAN00993,Productivity Tablet,Bloom,Gold,SUP031,China,2013-01-22,GST_STANDARD,Protective case,True,True
PRD0994,Vela Wave 1093,Home Entertainment,Vela,1974.93,1218.14,2016.0,24.0,8.095,SKU-VEL00994,Smart Display,Core,Gold,SUP032,Vietnam,2016-01-24,GST_STANDARD,Protective case,False,True
PRD0995,Candle Edge 1094,Audio,Candle,855.97,505.7,2014.0,12.0,0.426,SKU-CAN00995,Wireless Audio,Edge,Gold,SUP033,China,2014-01-20,GST_STANDARD,Box,True,True
PRD0996,Vela Nova 1095,Smart Home,Vela,654.73,460.94,2013.0,12.0,0.455,SKU-VEL00996,Home Automation,Echo,Green,SUP034,Vietnam,2013-04-18,GST_STANDARD,Box,True,True
PRD0997,Candle Shift 1096,Gaming,Candle,995.85,710.3,2017.0,24.0,1.101,SKU-CAN00997,Gaming Hardware,Flux,Gold,SUP035,Korea,2017-06-27,GST_STANDARD,Box,True,True
PRD0998,Vela Atlas 1097,Wearable,Vela,546.63,282.44,2015.0,12.0,0.092,SKU-VEL00998,Health Wearable,Halo,Black,SUP036,Malaysia,2015-06-26,GST_STANDARD,Box,True,True
PRD0999,Candle Flux 1098,Networking,Candle,464.57,303.24,2013.0,24.0,0.641,SKU-CAN00999,Connected Network,Lumen,Gold,SUP037,Korea,2013-02-25,GST_STANDARD,Box,True,True
PRD1000,Vela Pulse 1099,Accessory,Vela,364.05,272.78,2012.0,12.0,0.193,SKU-VEL01000,Mobile Accessory,Nova,Blue,SUP001,Australia,2012-07-21,GST_STANDARD,Box,True,True
